Category,Query,Answer
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
,"Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks.","Cloud environments are protected using least privilege IAM, network segmentation, secure configuration baselines, continuous monitoring, logging, vulnerability management, and automated compliance checks."
,"Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement.","Customer data is logically isolated using tenant identifiers at the application, API, and database layers. Dedicated infrastructure can be provided for customers requiring physical isolation, subject to commercial agreement."
Category,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.,Sensitive data is encrypted at rest using AES-256 and in transit using TLS 1.2 or higher. Encryption keys are managed through a centralized KMS with access controls and audit logging.
Category,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.,Customers may use customer-managed keys through supported cloud KMS services. Key ownership and rotation remain with the customer while the platform securely references the active key version.
,"Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing.","Web applications are protected through secure SDLC, WAF, input validation, authentication controls, secure headers, and periodic penetration testing."
,"Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews.","Physical access to facilities is controlled using badge access, CCTV, visitor management, environmental monitoring, and periodic reviews."
Category,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.,Third-party vendors undergo security due diligence before onboarding and are periodically reassessed based on their risk profile.
,"Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews.","Production changes follow documented approval workflows, testing, rollback procedures, and post-implementation reviews."
,"Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews.","Information security risks are identified, evaluated, tracked, and treated using a formal risk management process with periodic reviews."
,"Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services.","Business continuity plans are documented, tested regularly, and updated to support recovery of critical business services."
